stage,tokens,knobs_json,closure,paced,median_ms,bitexact,status,kernel_commit,timestamp,config_id,median_max_ms,bitexact_view,maxd,compile_s,error
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5204,true,OK,b0e67b5c,2026-08-13T21:30:30,s2-w0-034,0.5204,true,0.0,2.1,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5161,true,OK,b0e67b5c,2026-08-13T21:30:32,s2-w0-035,0.5161,true,0.0,2.2,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.427,true,OK,b0e67b5c,2026-08-13T21:30:34,s2-w0-036,0.427,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4671,true,OK,b0e67b5c,2026-08-13T21:30:36,s2-w0-037,0.4671,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":4,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5429,true,OK,b0e67b5c,2026-08-13T21:30:37,s2-w0-038,0.5429,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3932,true,OK,b0e67b5c,2026-08-13T21:30:39,s2-w0-039,0.3932,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3914,true,OK,b0e67b5c,2026-08-13T21:30:41,s2-w0-040,0.3914,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3932,true,OK,b0e67b5c,2026-08-13T21:30:42,s2-w0-041,0.3932,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4241,true,OK,b0e67b5c,2026-08-13T21:30:44,s2-w0-042,0.4241,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.428,true,OK,b0e67b5c,2026-08-13T21:30:45,s2-w0-043,0.428,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.426,true,OK,b0e67b5c,2026-08-13T21:30:47,s2-w0-044,0.426,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4669,true,OK,b0e67b5c,2026-08-13T21:30:49,s2-w0-045,0.4669,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.466,true,OK,b0e67b5c,2026-08-13T21:30:50,s2-w0-046,0.466,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5224,true,OK,b0e67b5c,2026-08-13T21:30:52,s2-w0-047,0.5224,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5184,true,OK,b0e67b5c,2026-08-13T21:30:54,s2-w0-048,0.5184,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.426,true,OK,b0e67b5c,2026-08-13T21:30:55,s2-w0-049,0.426,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4669,true,OK,b0e67b5c,2026-08-13T21:30:57,s2-w0-050,0.4669,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":8,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.555,true,OK,b0e67b5c,2026-08-13T21:30:59,s2-w0-051,0.555,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3933,true,OK,b0e67b5c,2026-08-13T21:31:00,s2-w0-052,0.3933,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3923,true,OK,b0e67b5c,2026-08-13T21:31:02,s2-w0-053,0.3923,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3913,true,OK,b0e67b5c,2026-08-13T21:31:03,s2-w0-054,0.3913,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.426,true,OK,b0e67b5c,2026-08-13T21:31:05,s2-w0-055,0.426,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.426,true,OK,b0e67b5c,2026-08-13T21:31:07,s2-w0-056,0.426,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.427,true,OK,b0e67b5c,2026-08-13T21:31:08,s2-w0-057,0.427,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4671,true,OK,b0e67b5c,2026-08-13T21:31:10,s2-w0-058,0.4671,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.468,true,OK,b0e67b5c,2026-08-13T21:31:11,s2-w0-059,0.468,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5151,true,OK,b0e67b5c,2026-08-13T21:32:40,s2-w0-060,0.5151,true,0.0,2.4,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5184,true,OK,b0e67b5c,2026-08-13T21:32:42,s2-w0-061,0.5184,true,0.0,2.2,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.4262,true,OK,b0e67b5c,2026-08-13T21:32:44,s2-w0-062,0.4262,true,0.0,2.2,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.466,true,OK,b0e67b5c,2026-08-13T21:32:46,s2-w0-063,0.466,true,0.0,2.3,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":16,""group_hint"":64,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.5429,true,OK,b0e67b5c,2026-08-13T21:32:48,s2-w0-064,0.5429,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.336,true,OK,b0e67b5c,2026-08-13T21:32:50,s2-w0-065,0.336,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3359,true,OK,b0e67b5c,2026-08-13T21:32:52,s2-w0-066,0.3359,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3359,true,OK,b0e67b5c,2026-08-13T21:32:53,s2-w0-067,0.3359,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3421,true,OK,b0e67b5c,2026-08-13T21:32:55,s2-w0-068,0.3421,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3421,true,OK,b0e67b5c,2026-08-13T21:32:56,s2-w0-069,0.3421,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3421,true,OK,b0e67b5c,2026-08-13T21:32:58,s2-w0-070,0.3421,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3587,true,OK,b0e67b5c,2026-08-13T21:33:00,s2-w0-071,0.3587,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3605,true,OK,b0e67b5c,2026-08-13T21:33:01,s2-w0-072,0.3605,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3603,true,OK,b0e67b5c,2026-08-13T21:33:03,s2-w0-073,0.3603,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3594,true,OK,b0e67b5c,2026-08-13T21:33:05,s2-w0-074,0.3594,true,0.0,1.9,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.342,true,OK,b0e67b5c,2026-08-13T21:33:07,s2-w0-075,0.342,true,0.0,2.0,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3586,true,OK,b0e67b5c,2026-08-13T21:33:09,s2-w0-076,0.3586,true,0.0,1.6,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":1,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3595,true,OK,b0e67b5c,2026-08-13T21:33:10,s2-w0-077,0.3595,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.342,true,OK,b0e67b5c,2026-08-13T21:33:12,s2-w0-078,0.342,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3421,true,OK,b0e67b5c,2026-08-13T21:33:13,s2-w0-079,0.3421,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.34,true,OK,b0e67b5c,2026-08-13T21:33:15,s2-w0-080,0.34,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3462,true,OK,b0e67b5c,2026-08-13T21:33:16,s2-w0-081,0.3462,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,2],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3463,true,OK,b0e67b5c,2026-08-13T21:33:18,s2-w0-082,0.3463,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,4],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3462,true,OK,b0e67b5c,2026-08-13T21:33:19,s2-w0-083,0.3462,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,2],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3645,true,OK,b0e67b5c,2026-08-13T21:33:21,s2-w0-084,0.3645,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,4],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3647,true,OK,b0e67b5c,2026-08-13T21:33:23,s2-w0-085,0.3647,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,2],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3627,true,OK,b0e67b5c,2026-08-13T21:33:24,s2-w0-086,0.3627,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[8,4],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3646,true,OK,b0e67b5c,2026-08-13T21:33:26,s2-w0-087,0.3646,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,8],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3463,true,OK,b0e67b5c,2026-08-13T21:33:27,s2-w0-088,0.3463,true,0.0,1.5,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[4,8],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3647,true,OK,b0e67b5c,2026-08-13T21:33:29,s2-w0-089,0.3647,true,0.0,1.7,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[16,16],""flag_batch"":2,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3645,true,OK,b0e67b5c,2026-08-13T21:34:55,s2-w0-090,0.3645,true,0.0,1.9,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,1],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.342,true,OK,b0e67b5c,2026-08-13T21:34:57,s2-w0-091,0.342,true,0.0,1.8,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,2],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3421,true,OK,b0e67b5c,2026-08-13T21:34:59,s2-w0-092,0.3421,true,0.0,1.9,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[1,4],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3412,true,OK,b0e67b5c,2026-08-13T21:35:01,s2-w0-093,0.3412,true,0.0,2.0,
2,128,"{""cluster_shape_mnk"":[2,1,1],""epi_flag_batch"":[2,1],""flag_batch"":4,""group_hint"":128,""in_kernel_fc2_reduce"":false,""load_balance_mode"":""atomic_counter"",""mma_tiler_mnk"":[256,64,256],""non_ubulk_fc2_store"":true,""tail_fused_reduce"":true,""token_back_mode"":""epi_warps""}",view,false,0.3463,true,OK,b0e67b5c,2026-08-13T21:35:03,s2-w0-094,0.3463,true,0.0,2.0,
